"idP","nameP","nameType","uriAutor","nameAutor","uriMat","nameMat","uriTec","nameTec","noteP"
"5439","Nº 814/E","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","La silla Nº 814/E es un mueble de características barrocas con un respaldo aviolonado de rejilla. El asiento, también de rejilla, tiene una forma similar al respaldo.La armadura ha sido tallada con motivos vegetales. Una venera decora el centro del faldón delantero.Una chambrana en X conecta sus cuatro patas cabriolé las cuales están rematadas con pies de voluta."
"5447","Nº 818/E","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado",""
"5455","Nº 820/E","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","La silla Nº 820/E es un mueble con características neoclásicas. Este modelo se muestra únicamente con su bastidor, aunque presumiblemente estaba disponible para su tapizado.El respaldo es rectangular, pero su travesaño superior está acopetado. Las cuatro patas son rectas y ahusadas."
"5455","Nº 820/E","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","La silla Nº 820/E es un mueble con características neoclásicas. Este modelo se muestra únicamente con su bastidor, aunque presumiblemente estaba disponible para su tapizado.El respaldo es rectangular, pero su travesaño superior está acopetado. Las cuatro patas son rectas y ahusadas."
"5461","Nº 827/E","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","La silla 827/E es un mueble con características neoclásicas. Este modelo se muestra únicamente con su bastidor, aunque presumiblemente estaba disponible para su tapizado. Su respaldo es ovalado, está coronado por una cresta y la curva inferior se utiliza como travesaño. Las cuatro patas son rectas ahusadas."
"5461","Nº 827/E","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","La silla 827/E es un mueble con características neoclásicas. Este modelo se muestra únicamente con su bastidor, aunque presumiblemente estaba disponible para su tapizado. Su respaldo es ovalado, está coronado por una cresta y la curva inferior se utiliza como travesaño. Las cuatro patas son rectas ahusadas."
"5521","Estantería columna","Estantería","http://data.arxiuvalencia.eu/organization/3451","Baixauli S. A.","https://data.arxiuvalencia.eu/vocabulary/c_b7fec8bc","Vidrio","https://data.arxiuvalencia.eu/vocabulary/c_9422c511","Marquetería","La estantería columna subraya las dos inspiraciones clave de la Colección Ben Ferrara, hito del diseño valenciano de los años ochenta y de Pepe Benlliure. Se trata del estilo decó y de la arquitectura de la ciudad de Ferrara. La combinación de los tipos de madera, incluida la marquetería decorativa, despliega una gran: vavona de Canadá, ébano, palisandro de Indias, bubinga, olivo, fresno, maple, nogal, imbuya, sicomoro y boj.Los cuatro montantes que definen la estructura descansan sobre pies con molduras escalonadas y están coronados por remates escalonados que articulan el mueble en la línea aludida. Las simétricas decoraciones geométricas están ubicadas en la base y en el remate a modo de friso. Dispone de estantes de tres cristales y un foco de luz halógeno.Con sus rasgos únicos, la colección Ben Ferrara tuvo éxitos no solo en las ferias internacionales, sino también en la gran pantalla."
"5549","Nº 66","Mecedora","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Mecedora que sigue el modelo de la silla Windsor con respaldo curvo de varillas. Dispone de una pala central con decoración.  Las varillas se elevan desde el asiento  hasta el travesaño superior. El respaldo es curvo y una pieza curva horizontal figura a mitad del respaldo reforzando su estructura y creando los brazos. Las patas están torneadas y descansan en unos balancines lo que permite que la silla pueda moverse hacia adelante y hacia atrás . El asiento está tapizado"
"5549","Nº 66","Mecedora","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Mecedora que sigue el modelo de la silla Windsor con respaldo curvo de varillas. Dispone de una pala central con decoración.  Las varillas se elevan desde el asiento  hasta el travesaño superior. El respaldo es curvo y una pieza curva horizontal figura a mitad del respaldo reforzando su estructura y creando los brazos. Las patas están torneadas y descansan en unos balancines lo que permite que la silla pueda moverse hacia adelante y hacia atrás . El asiento está tapizado"
"5568","Nº 89","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_8a24ab1a","Terciopelo","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color verde. El respaldo es calado y dispone de una pala igualmente calada que descansa en el travesaño inferior. Los respaldos calados tienen origen en Inglaterra, en el siglo XVIII, y se convierten en uno de los elementos identificadores del mueble de asiento de los períodos clásicos del mueble británico. En toda Europa se imitaron estas soluciones."
"5568","Nº 89","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_8a24ab1a","Terciopelo","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color verde. El respaldo es calado y dispone de una pala igualmente calada que descansa en el travesaño inferior. Los respaldos calados tienen origen en Inglaterra, en el siglo XVIII, y se convierten en uno de los elementos identificadores del mueble de asiento de los períodos clásicos del mueble británico. En toda Europa se imitaron estas soluciones."
"5568","Nº 89","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color verde. El respaldo es calado y dispone de una pala igualmente calada que descansa en el travesaño inferior. Los respaldos calados tienen origen en Inglaterra, en el siglo XVIII, y se convierten en uno de los elementos identificadores del mueble de asiento de los períodos clásicos del mueble británico. En toda Europa se imitaron estas soluciones."
"5568","Nº 89","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color verde. El respaldo es calado y dispone de una pala igualmente calada que descansa en el travesaño inferior. Los respaldos calados tienen origen en Inglaterra, en el siglo XVIII, y se convierten en uno de los elementos identificadores del mueble de asiento de los períodos clásicos del mueble británico. En toda Europa se imitaron estas soluciones."
"5568","Nº 89","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color verde. El respaldo es calado y dispone de una pala igualmente calada que descansa en el travesaño inferior. Los respaldos calados tienen origen en Inglaterra, en el siglo XVIII, y se convierten en uno de los elementos identificadores del mueble de asiento de los períodos clásicos del mueble británico. En toda Europa se imitaron estas soluciones."
"5568","Nº 89","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color verde. El respaldo es calado y dispone de una pala igualmente calada que descansa en el travesaño inferior. Los respaldos calados tienen origen en Inglaterra, en el siglo XVIII, y se convierten en uno de los elementos identificadores del mueble de asiento de los períodos clásicos del mueble británico. En toda Europa se imitaron estas soluciones."
"5574","Nº 86","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_8a24ab1a","Terciopelo","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color ocre al igual que el respaldo. Es ancho, se abre en su parte superior y está divido en dos partes por un listón.  Dispone de una cresta calada.  Este mueble se fabrica también como sillón."
"5574","Nº 86","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color ocre al igual que el respaldo. Es ancho, se abre en su parte superior y está divido en dos partes por un listón.  Dispone de una cresta calada.  Este mueble se fabrica también como sillón."
"5574","Nº 86","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color ocre al igual que el respaldo. Es ancho, se abre en su parte superior y está divido en dos partes por un listón.  Dispone de una cresta calada.  Este mueble se fabrica también como sillón."
"5574","Nº 86","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y ensambladas al bastidor del asiento.  Las patas traseras son lisas y se abren ligeramente hacia el exterior. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color ocre al igual que el respaldo. Es ancho, se abre en su parte superior y está divido en dos partes por un listón.  Dispone de una cresta calada.  Este mueble se fabrica también como sillón."
"5594","Nº 54","Banqueta","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Banqueta baja que descansa en tres patas torneadas dispuestas en forma triangular. Una chambrana triangular refuerza la unión de las  patas.   El asiento está tapizado con una decoración floral."
"5594","Nº 54","Banqueta","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Banqueta baja que descansa en tres patas torneadas dispuestas en forma triangular. Una chambrana triangular refuerza la unión de las  patas.   El asiento está tapizado con una decoración floral."
"5594","Nº 54","Banqueta","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Banqueta baja que descansa en tres patas torneadas dispuestas en forma triangular. Una chambrana triangular refuerza la unión de las  patas.   El asiento está tapizado con una decoración floral."
"5594","Nº 54","Banqueta","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Banqueta baja que descansa en tres patas torneadas dispuestas en forma triangular. Una chambrana triangular refuerza la unión de las  patas.   El asiento está tapizado con una decoración floral."
"5611","Nº 231","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla que dispone de dos piezas laterales que conforman patas y estructura del respaldo. Las patas son rectas y están ligeramente curvadas y disponen de travesaños laterales.  El travesaño superior del respaldo es recto y carece de decoración. El único elemento con decoración es el travesaño medio. El asiento dispone de faldón y está tapizado. Este modelo se fabrica también como sillón."
"5615","Nº 232","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras y traseras son lisas y curvas. Un mismo montante forma patas traseras y estructura del respaldo. El respaldo está compuesto por cuatro varillas torneadas. Una chambrana también en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color ocre ."
"5615","Nº 232","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras y traseras son lisas y curvas. Un mismo montante forma patas traseras y estructura del respaldo. El respaldo está compuesto por cuatro varillas torneadas. Una chambrana también en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color ocre ."
"5617","Nº 233","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y disponen de un travesaño de unión también torneado. Un mismo montante forma patas traseras y estructura del respaldo. Entre las patas delanteras y las traseras figura un travesaño torneado. Una chambrana también en forma de H da mayor estabilidad al mueble. El respaldo está compuesto por cinco varillas torneadas.  El asiento se encuentra tapizado en color rojo."
"5617","Nº 233","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y disponen de un travesaño de unión también torneado. Un mismo montante forma patas traseras y estructura del respaldo. Entre las patas delanteras y las traseras figura un travesaño torneado. Una chambrana también en forma de H da mayor estabilidad al mueble. El respaldo está compuesto por cinco varillas torneadas.  El asiento se encuentra tapizado en color rojo."
"5617","Nº 233","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y disponen de un travesaño de unión también torneado. Un mismo montante forma patas traseras y estructura del respaldo. Entre las patas delanteras y las traseras figura un travesaño torneado. Una chambrana también en forma de H da mayor estabilidad al mueble. El respaldo está compuesto por cinco varillas torneadas.  El asiento se encuentra tapizado en color rojo."
"5617","Nº 233","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y disponen de un travesaño de unión también torneado. Un mismo montante forma patas traseras y estructura del respaldo. Entre las patas delanteras y las traseras figura un travesaño torneado. Una chambrana también en forma de H da mayor estabilidad al mueble. El respaldo está compuesto por cinco varillas torneadas.  El asiento se encuentra tapizado en color rojo."
"5617","Nº 233","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y disponen de un travesaño de unión también torneado. Un mismo montante forma patas traseras y estructura del respaldo. Entre las patas delanteras y las traseras figura un travesaño torneado. Una chambrana también en forma de H da mayor estabilidad al mueble. El respaldo está compuesto por cinco varillas torneadas.  El asiento se encuentra tapizado en color rojo."
"5617","Nº 233","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras están torneadas y disponen de un travesaño de unión también torneado. Un mismo montante forma patas traseras y estructura del respaldo. Entre las patas delanteras y las traseras figura un travesaño torneado. Una chambrana también en forma de H da mayor estabilidad al mueble. El respaldo está compuesto por cinco varillas torneadas.  El asiento se encuentra tapizado en color rojo."
"5621","Nº 85","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras y traseras son lisas y curvas abiertas hacia el exterior. Un mismo montante forma patas traseras y estructura del respaldo. Un travesaño superior plano y curvo que favorece un mejor apoyo de la espalda cierra el respaldo. Unas pequeñas varillas torneadas figuran en la parte inferior de este travesaño. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color azul."
"5621","Nº 85","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras y traseras son lisas y curvas abiertas hacia el exterior. Un mismo montante forma patas traseras y estructura del respaldo. Un travesaño superior plano y curvo que favorece un mejor apoyo de la espalda cierra el respaldo. Unas pequeñas varillas torneadas figuran en la parte inferior de este travesaño. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color azul."
"5621","Nº 85","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras y traseras son lisas y curvas abiertas hacia el exterior. Un mismo montante forma patas traseras y estructura del respaldo. Un travesaño superior plano y curvo que favorece un mejor apoyo de la espalda cierra el respaldo. Unas pequeñas varillas torneadas figuran en la parte inferior de este travesaño. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color azul."
"5621","Nº 85","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla llamada por el fabricante de estilo inglés. Las patas delanteras y traseras son lisas y curvas abiertas hacia el exterior. Un mismo montante forma patas traseras y estructura del respaldo. Un travesaño superior plano y curvo que favorece un mejor apoyo de la espalda cierra el respaldo. Unas pequeñas varillas torneadas figuran en la parte inferior de este travesaño. Una chambrana también torneada y en forma de H da mayor estabilidad al mueble. El asiento se encuentra tapizado en color azul."
"5623","Nº 88","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla  que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren ligeramente hacia el exterior. Unos travesaños torneados a diferentes alturas figuran entre las patas. El respaldo es de varillaje y las varillas están torneadas. El  travesaño superior presenta decoración. El asiento tiene bastidor y está tapizado en azul."
"5623","Nº 88","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla  que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren ligeramente hacia el exterior. Unos travesaños torneados a diferentes alturas figuran entre las patas. El respaldo es de varillaje y las varillas están torneadas. El  travesaño superior presenta decoración. El asiento tiene bastidor y está tapizado en azul."
"5623","Nº 88","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla  que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren ligeramente hacia el exterior. Unos travesaños torneados a diferentes alturas figuran entre las patas. El respaldo es de varillaje y las varillas están torneadas. El  travesaño superior presenta decoración. El asiento tiene bastidor y está tapizado en azul."
"5623","Nº 88","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_54e6a097","Torneado","Silla  que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren ligeramente hacia el exterior. Unos travesaños torneados a diferentes alturas figuran entre las patas. El respaldo es de varillaje y las varillas están torneadas. El  travesaño superior presenta decoración. El asiento tiene bastidor y está tapizado en azul."
"5623","Nº 88","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla  que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren ligeramente hacia el exterior. Unos travesaños torneados a diferentes alturas figuran entre las patas. El respaldo es de varillaje y las varillas están torneadas. El  travesaño superior presenta decoración. El asiento tiene bastidor y está tapizado en azul."
"5623","Nº 88","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla  que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren ligeramente hacia el exterior. Unos travesaños torneados a diferentes alturas figuran entre las patas. El respaldo es de varillaje y las varillas están torneadas. El  travesaño superior presenta decoración. El asiento tiene bastidor y está tapizado en azul."
"5625","Nº 79","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren hacia el exterior. Las patas traseras forman parte de una misma pieza que conforma la estructura del respaldo que es curvo en su parte superior.  Una chambrana en forma de H refuerza la estabilidad de este mueble . El respaldo y el asiento están tapizados y el tejido es de color ámbar."
"5625","Nº 79","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren hacia el exterior. Las patas traseras forman parte de una misma pieza que conforma la estructura del respaldo que es curvo en su parte superior.  Una chambrana en forma de H refuerza la estabilidad de este mueble . El respaldo y el asiento están tapizados y el tejido es de color ámbar."
"5625","Nº 79","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Silla que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren hacia el exterior. Las patas traseras forman parte de una misma pieza que conforma la estructura del respaldo que es curvo en su parte superior.  Una chambrana en forma de H refuerza la estabilidad de este mueble . El respaldo y el asiento están tapizados y el tejido es de color ámbar."
"5625","Nº 79","Silla","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","Silla que descansa sobre cuatro patas. Las patas delanteras están torneadas y son rectas. Las traseras son cuadradas y se abren hacia el exterior. Las patas traseras forman parte de una misma pieza que conforma la estructura del respaldo que es curvo en su parte superior.  Una chambrana en forma de H refuerza la estabilidad de este mueble . El respaldo y el asiento están tapizados y el tejido es de color ámbar."
"5629","Nº 841","Mesa","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_eda9831c","Tapizado","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","Mesa de juego con tablero reversible preparado para juegos de mesa. El tablero está en una de sus partes tapizado de tela verde. La mesa dispone de un espacio debajo del tablero que hace la función de cajón para guardar los elementos de juego (cartas, barajas, dados, etc.). Las  patas son de imitación de bambú."
"5629","Nº 841","Mesa","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_34181cad","Tejido","Mesa de juego con tablero reversible preparado para juegos de mesa. El tablero está en una de sus partes tapizado de tela verde. La mesa dispone de un espacio debajo del tablero que hace la función de cajón para guardar los elementos de juego (cartas, barajas, dados, etc.). Las  patas son de imitación de bambú."
"5648","Nº 97","Mecedora","http://data.arxiuvalencia.eu/organization/3512","García Simón, S. A.","https://data.arxiuvalencia.eu/vocabulary/c_13bf7c15","Madera","https://data.arxiuvalencia.eu/vocabulary/c_e449f6f9","Ensamblado","Mecedora que sigue el modelo de la silla Windsor con respaldo curvo de varillas. Las varillas se elevan desde el asiento  hasta  la mitad del respaldo que está inclinado. La otra mitad del respaldo presenta un tapizado capitoneado con decoración floral.  El asiento dispone del mismo tapizado.  Los brazos son rectos y descansan en unos soportes de brazos de varillas. Las patas, también torneadas, descansan en unos balancines lo que permite que la silla pueda moverse hacia adelante y hacia atrás . Unos travesaños altos y torneados se sitúan entre las patas delanteras y entre las traseras."
